FurLength,Breed1,Breed2,Color2,Type,Sterilized,Vaccinated,Gender,State,Color3,Color1,Age,Health,MaturitySize,Fee,VideoAmt,Dewormed,PhotoAmt
2,190,119,2,1,1,1,1,41401,7,1,84,1,2,10,0,1,2.0
1,266,303,3,2,1,1,2,41326,7,1,36,1,2,0,0,1,5.0
1,266,0,7,2,2,2,1,41326,0,1,4,1,1,0,0,1,7.0
2,307,307,2,1,2,2,2,41326,0,1,1,1,2,0,0,1,1.0
2,307,0,0,1,2,1,2,41326,0,3,3,1,2,200,1,1,3.0
1,307,0,0,1,2,2,2,41326,0,7,1,1,1,0,0,2,1.0
1,307,0,0,1,2,2,1,41326,0,2,2,1,2,0,0,2,1.0
1,307,307,0,1,1,1,2,41326,0,7,8,1,2,0,1,1,1.0
2,266,0,7,2,2,2,1,41327,0,5,5,1,2,0,0,1,3.0
2,289,0,0,2,1,1,1,41401,0,1,48,1,2,0,0,1,1.0
1,173,307,7,1,1,1,1,41326,0,2,60,1,2,300,0,1,1.0
1,307,307,2,1,2,2,3,41326,5,1,2,1,2,150,0,2,24.0
1,266,0,7,2,2,2,2,41326,0,6,2,1,2,50,0,1,2.0
1,266,0,7,2,2,1,1,41401,0,1,4,1,1,0,0,1,4.0
1,266,0,2,2,1,1,1,41401,6,1,9,1,2,0,0,1,6.0
1,306,266,7,2,2,1,2,41327,0,1,6,1,2,0,0,1,7.0
2,265,264,0,2,2,3,2,41401,0,6,12,1,2,0,0,3,1.0
3,205,218,7,1,1,2,2,41326,0,1,8,1,1,0,0,2,11.0
2,307,0,5,1,1,1,2,41326,7,3,12,1,2,0,0,1,3.0
1,307,0,2,1,2,1,1,41326,0,1,3,1,2,0,0,1,5.0
1,299,0,2,2,2,2,2,41326,3,1,1,1,2,0,0,1,7.0
1,307,0,3,1,2,2,2,41326,5,1,2,1,2,0,0,2,9.0
1,299,0,7,2,2,2,1,41326,0,3,2,1,2,0,0,1,2.0
1,266,0,7,2,2,2,2,41326,0,1,2,1,1,0,0,2,2.0
1,266,0,5,2,2,2,1,41326,7,3,1,1,2,0,0,1,4.0
1,307,307,3,1,2,2,2,41332,7,2,1,1,1,0,0,1,2.0
1,266,254,4,2,2,2,2,41326,7,1,1,1,2,0,0,1,3.0
1,49,0,2,1,1,1,1,41326,7,1,72,1,3,0,0,1,1.0
1,292,0,7,2,2,2,2,41401,0,2,4,1,1,0,0,2,1.0
1,266,0,7,2,2,2,1,41326,0,6,3,1,2,30,0,1,1.0
2,307,0,0,1,2,2,2,41327,0,2,2,1,2,0,0,1,2.0
1,307,0,0,1,2,2,1,41326,0,1,1,1,1,0,0,2,1.0
2,179,307,0,1,1,3,2,41326,0,2,48,1,1,300,0,1,3.0
1,299,0,2,2,2,2,2,41330,6,1,14,1,2,0,0,2,3.0
1,299,0,5,2,1,2,1,41401,7,3,12,1,2,100,1,1,10.0
1,306,0,7,2,3,3,1,41401,0,1,12,2,1,0,0,3,1.0
1,20,152,2,1,1,1,1,41326,0,1,27,1,2,0,0,1,5.0
1,285,0,3,2,2,2,3,41326,0,1,1,1,1,0,0,2,5.0
1,103,307,2,1,2,3,1,41326,0,1,2,1,2,0,0,3,4.0
1,266,0,2,2,2,1,2,41326,0,1,4,1,2,0,1,1,6.0
1,307,0,0,1,1,1,2,41326,0,1,11,1,2,0,0,1,3.0
2,265,266,6,2,2,2,3,41332,7,1,2,1,2,0,0,1,8.0
1,307,103,2,1,3,3,2,41326,0,1,2,1,2,10,0,3,2.0
2,307,0,6,1,2,3,2,41330,0,2,5,1,2,0,0,1,3.0
2,119,0,5,1,1,3,2,41326,0,2,36,1,3,0,0,3,3.0
1,266,0,0,2,2,2,2,41326,0,6,4,1,2,0,0,2,4.0
1,266,0,5,2,2,2,3,41401,7,2,7,1,2,0,0,2,6.0
2,266,292,2,2,2,2,1,41327,7,1,5,1,2,0,0,1,5.0
2,307,307,7,1,1,1,2,41401,0,2,12,2,2,0,0,2,2.0
2,265,0,3,2,3,3,1,41326,5,2,1,1,2,0,0,3,7.0
1,266,0,0,2,2,2,1,41401,0,4,24,2,2,0,0,2,2.0
1,307,307,2,1,2,2,2,41324,0,1,2,1,2,0,1,2,4.0
1,152,307,0,1,1,1,2,41326,0,1,24,1,2,0,0,1,4.0
1,266,0,7,2,3,3,1,41326,0,1,1,1,2,0,0,3,4.0
1,251,0,0,2,2,2,1,41327,0,6,2,1,1,0,1,1,1.0
1,266,0,7,2,2,2,2,41401,0,6,3,1,1,0,0,1,2.0
1,307,0,0,1,2,2,2,41401,0,3,2,1,2,0,0,1,1.0
2,307,0,2,1,2,1,3,41326,5,1,2,1,2,0,0,1,4.0
2,26,307,2,1,2,2,3,41326,3,1,2,1,2,0,0,2,15.0
1,266,0,6,2,1,2,2,41326,0,1,8,1,2,0,0,2,5.0
1,307,218,4,1,1,2,3,41326,5,2,24,1,2,8,0,2,4.0
1,266,0,4,2,2,2,1,41326,0,3,5,1,2,0,0,3,2.0
1,307,0,7,1,2,2,3,41401,0,1,1,1,3,0,0,2,2.0
1,266,0,0,2,2,2,1,41401,0,3,28,1,2,0,0,2,5.0
1,307,0,4,1,1,1,2,41326,0,1,10,1,1,0,0,1,1.0
1,266,0,0,2,2,2,1,41401,0,7,1,1,2,0,0,1,15.0
1,307,117,0,1,1,1,2,41326,0,5,4,1,3,0,0,1,14.0
1,307,0,0,1,2,2,2,41327,0,1,2,1,2,0,0,1,4.0
1,303,266,2,2,2,1,2,41326,3,1,13,1,2,50,0,1,3.0
2,307,0,0,1,2,2,1,41326,0,1,1,1,2,0,0,2,2.0
2,307,0,0,1,2,2,2,41327,0,1,2,1,2,20,0,2,1.0
3,147,0,0,1,2,1,2,41336,0,7,48,1,1,300,0,1,2.0
2,307,0,5,1,2,2,2,41327,0,2,3,1,2,0,0,2,1.0
1,266,0,2,2,1,1,2,41326,3,1,0,1,2,0,0,1,1.0
1,307,0,2,1,2,1,2,41401,0,1,4,1,2,0,0,1,0.0
2,265,0,5,2,2,2,3,41401,7,4,2,1,2,0,0,1,5.0
1,299,0,7,2,3,1,1,41326,0,4,4,1,2,0,0,1,2.0
1,266,0,4,2,2,2,3,41336,7,2,1,1,2,0,0,2,6.0
1,266,0,6,2,2,2,2,41401,7,2,8,1,2,0,0,1,2.0
2,147,0,0,1,3,1,2,41401,0,7,65,1,1,0,0,1,1.0
1,299,0,6,2,2,2,2,41326,7,1,12,1,1,0,0,2,3.0
2,307,0,7,1,2,2,1,41327,0,1,2,1,2,0,0,1,3.0
3,265,285,2,2,2,2,3,41336,7,1,1,1,1,0,0,2,1.0
1,266,0,4,2,2,3,2,41326,5,2,2,1,1,0,0,1,8.0
1,307,0,0,1,1,2,1,41326,0,7,15,1,2,0,0,1,5.0
1,266,0,7,2,2,2,1,41401,0,3,1,1,1,0,0,2,4.0
1,299,0,0,2,2,2,2,41326,0,6,6,1,2,50,0,2,4.0
2,307,0,2,1,2,2,3,41401,5,1,2,1,1,0,0,2,5.0
2,307,307,2,1,2,2,2,41326,0,1,2,1,2,0,0,1,5.0
1,307,0,7,1,3,2,2,41327,0,1,24,1,2,0,0,1,4.0
1,254,0,4,2,2,2,2,41326,7,1,2,1,1,50,0,2,5.0
1,266,0,7,2,1,1,1,41326,0,6,3,1,1,50,0,1,8.0
2,307,307,0,1,2,2,2,41326,0,2,2,1,2,0,0,1,3.0
1,307,307,7,1,3,2,2,41326,0,1,3,1,2,0,0,2,2.0
1,307,0,0,1,1,1,1,41401,0,5,1,1,1,0,0,1,1.0
1,307,0,2,1,2,2,1,41326,0,1,3,1,2,0,0,2,5.0
2,307,0,0,1,2,3,1,41401,0,5,12,1,2,0,1,3,5.0
1,266,0,4,2,2,2,2,41401,0,3,1,1,2,5,0,2,1.0
1,266,0,4,2,2,2,2,41326,7,1,1,1,1,0,0,2,4.0
1,266,0,2,2,2,3,3,41401,7,1,24,1,1,0,0,3,5.0
1,307,307,0,1,2,2,1,41330,0,1,2,1,1,0,0,1,1.0
1,141,307,0,1,3,1,2,41327,0,2,24,1,3,100,0,1,2.0
1,307,0,5,1,2,2,2,41326,7,4,2,1,2,0,0,1,5.0
2,292,265,7,2,2,2,1,41326,0,1,12,1,2,250,0,2,3.0
1,266,0,7,2,1,1,2,41401,0,2,8,1,2,30,0,1,2.0
1,20,0,5,1,1,1,1,41401,7,2,24,1,2,0,0,1,1.0
1,266,0,0,2,2,2,2,41326,0,5,3,1,1,0,0,1,5.0
3,69,0,0,1,2,1,2,41401,0,5,60,2,2,0,0,1,4.0
1,307,0,7,1,2,3,2,41326,0,1,1,1,2,0,0,3,1.0
1,266,0,2,2,2,2,2,41326,4,1,2,1,1,0,0,2,13.0
1,265,0,2,2,2,1,3,41326,7,1,21,1,2,0,0,1,5.0
1,307,0,0,1,3,3,2,41336,0,2,24,1,2,0,0,3,6.0
3,205,205,5,1,1,1,1,41327,0,2,36,1,1,0,0,1,3.0
1,307,0,0,1,2,1,2,41326,0,2,3,1,2,50,0,1,14.0
1,266,0,7,2,2,2,2,41401,0,1,4,1,1,0,0,2,2.0
2,299,0,2,2,1,1,1,41401,3,1,48,1,2,0,0,1,5.0
1,307,0,0,1,1,1,2,41326,0,1,12,1,1,0,0,1,2.0
1,266,0,7,2,2,2,2,41326,0,1,2,1,1,0,0,2,3.0
2,307,0,4,1,2,2,3,41401,0,1,2,1,2,0,0,1,7.0
2,265,274,7,2,2,2,1,41326,0,1,5,1,2,0,0,1,2.0
1,266,0,0,2,2,2,2,41326,0,1,1,1,1,0,0,2,1.0
2,307,0,0,1,3,2,1,41401,0,1,60,1,2,1,0,2,1.0
1,266,0,7,2,2,2,3,41326,0,2,2,1,2,0,0,1,12.0
1,307,0,0,1,2,2,2,41332,0,2,2,1,2,0,0,2,5.0
1,266,0,7,2,1,2,1,41401,0,6,18,1,2,0,0,1,1.0
1,307,0,7,1,2,2,2,41326,0,1,2,1,2,0,0,1,6.0
2,307,307,5,1,2,1,2,41326,7,3,1,1,2,0,0,1,2.0
1,141,307,7,1,1,1,2,41326,0,1,9,1,3,300,0,1,4.0
1,307,0,0,1,2,2,3,41326,0,2,1,1,1,0,0,2,0.0
1,307,307,0,1,2,2,1,41326,0,1,3,1,2,0,0,2,5.0
1,266,0,2,2,2,1,2,41326,7,1,2,1,1,0,0,1,6.0
1,303,266,2,2,2,2,3,41326,3,1,2,1,1,0,4,2,5.0
1,292,0,0,2,2,1,2,41401,0,7,4,1,1,0,0,1,0.0
1,307,0,0,1,2,2,2,41327,0,2,1,1,2,20,0,2,1.0
1,266,0,7,2,2,2,1,41326,0,1,3,1,2,15,0,2,6.0
2,265,0,7,2,2,2,3,41326,0,6,1,1,2,0,0,2,25.0
2,307,0,7,1,3,3,1,41401,0,2,24,2,3,0,0,3,1.0
2,266,0,6,2,2,2,3,41326,7,4,2,1,2,0,0,1,4.0
2,265,0,7,2,2,2,1,41326,0,1,1,1,3,0,0,2,4.0
2,307,0,0,1,2,1,2,41324,0,2,2,1,2,0,0,1,1.0
3,187,187,0,1,2,1,1,41401,0,1,84,1,3,0,0,1,4.0
2,307,218,0,1,2,3,1,41325,0,2,24,1,2,0,0,1,2.0
2,307,307,2,1,1,2,2,41326,0,1,2,1,2,0,0,2,5.0
1,307,0,0,1,1,1,2,41326,0,1,24,1,2,0,0,1,3.0
1,292,0,7,2,2,2,1,41401,0,1,3,1,1,0,0,2,2.0
1,307,0,2,1,2,2,2,41326,0,1,3,1,2,0,1,2,4.0
1,307,0,2,1,1,1,2,41326,0,1,3,1,2,0,0,1,5.0
2,307,0,7,1,3,3,1,41336,0,1,3,1,3,500,0,3,3.0
2,179,0,0,1,3,3,2,41326,0,5,20,1,2,450,0,3,2.0
1,266,0,7,2,1,2,1,41326,0,4,24,1,2,0,0,1,7.0
2,307,0,0,1,2,1,2,41326,0,1,4,1,2,0,0,1,2.0
1,76,0,6,1,2,1,1,41326,7,1,144,2,3,0,0,1,0.0
2,307,0,2,1,1,1,2,41401,0,1,24,1,2,0,0,1,1.0
2,264,265,2,2,2,2,2,41326,3,1,3,1,1,0,0,1,2.0
1,266,0,7,2,2,2,1,41401,0,1,1,1,2,0,0,1,2.0
1,307,0,0,1,2,2,1,41326,0,1,1,1,2,0,0,2,3.0
1,266,0,7,2,2,1,1,41401,0,2,3,1,1,0,0,1,2.0
1,307,0,0,1,2,2,2,41326,0,2,3,1,2,0,0,1,4.0
2,307,307,2,1,2,2,2,41401,5,1,1,1,2,1,0,2,3.0
1,266,0,7,2,2,2,1,41326,0,1,3,1,2,30,0,1,6.0
2,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,2,2.0
2,266,0,0,2,2,3,2,41401,0,7,3,1,2,50,0,3,3.0
1,307,49,7,1,2,2,1,41401,0,1,3,1,2,0,0,2,2.0
3,264,0,6,2,1,1,2,41326,7,5,6,1,2,0,1,1,7.0
1,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,1,5.0
1,306,0,7,2,2,2,3,41326,0,1,2,1,1,0,0,2,11.0
2,283,0,0,2,2,2,2,41401,0,6,4,1,1,0,0,2,2.0
2,307,0,7,1,2,3,2,41326,0,2,2,1,2,0,0,3,1.0
1,266,0,0,2,2,2,1,41326,0,7,4,1,2,0,0,2,1.0
2,70,307,7,1,3,3,2,41326,0,1,17,1,2,0,0,3,3.0
1,266,0,4,2,2,2,1,41326,0,3,5,1,2,0,0,2,5.0
1,299,0,6,2,2,2,2,41401,0,2,1,2,1,0,0,1,3.0
2,265,0,6,2,2,2,2,41326,7,1,1,1,2,0,0,2,4.0
1,299,0,4,2,2,2,3,41336,6,1,1,1,1,0,0,2,7.0
2,265,0,4,2,2,2,3,41326,7,1,3,1,2,0,0,2,1.0
1,266,0,5,2,1,1,2,41401,7,2,36,1,1,80,0,1,2.0
1,265,265,4,2,1,1,2,41401,7,1,36,1,2,0,0,1,3.0
2,265,0,6,2,2,2,3,41326,7,1,3,1,2,0,0,1,4.0
1,247,0,3,2,1,1,1,41327,0,1,10,1,1,0,0,1,3.0
1,307,0,7,1,3,3,2,41326,0,2,3,2,1,0,0,3,0.0
2,264,0,6,2,2,2,3,41326,7,1,12,1,2,0,0,2,6.0
1,307,0,7,1,1,2,1,41401,0,2,5,1,2,50,0,1,4.0
1,307,307,0,1,1,1,2,41332,0,4,4,1,2,50,0,1,3.0
1,307,0,0,1,2,2,2,41326,0,1,2,1,2,0,0,2,3.0
1,307,0,0,1,2,2,1,41332,0,2,1,1,2,0,0,2,1.0
2,269,0,7,2,2,1,1,41326,0,2,2,1,2,50,0,1,4.0
1,266,0,6,2,1,1,2,41326,7,4,12,1,2,100,0,1,3.0
1,266,0,6,2,1,1,2,41326,7,4,3,1,2,100,0,1,2.0
1,299,0,7,2,2,2,1,41326,0,1,3,1,1,100,0,2,1.0
2,307,0,7,1,2,2,2,41401,0,5,3,1,2,0,0,1,2.0
3,264,276,4,2,2,3,1,41326,5,2,6,1,2,150,0,3,1.0
3,205,182,2,1,2,3,1,41401,0,1,6,1,1,300,0,1,6.0
1,307,0,0,1,1,1,2,41326,0,2,36,1,2,0,0,1,1.0
1,266,0,7,2,2,1,1,41332,0,1,3,1,1,0,0,1,6.0
1,266,0,2,2,2,2,1,41335,6,1,1,1,1,0,0,2,2.0
1,307,307,2,1,2,2,2,41401,0,1,1,1,2,0,0,1,26.0
1,307,0,2,1,2,2,2,41327,5,1,1,1,2,0,0,2,2.0
1,266,0,7,2,2,2,2,41401,0,1,2,1,2,0,0,2,5.0
2,299,303,2,2,2,2,2,41401,6,1,3,1,2,0,0,1,6.0
1,266,0,7,2,2,2,2,41330,0,1,2,1,1,0,0,1,5.0
1,195,0,0,1,1,1,2,41327,0,1,132,1,1,0,0,1,1.0
1,119,103,6,1,2,1,1,41326,7,1,22,1,2,0,0,1,4.0
1,266,0,6,2,1,1,2,41326,7,1,27,1,2,0,0,1,3.0
2,307,0,2,1,2,2,2,41327,0,1,2,1,2,20,0,2,1.0
2,265,0,3,2,2,2,2,41326,4,2,4,1,2,0,0,2,1.0
3,264,264,0,2,3,1,1,41326,0,3,12,1,2,0,0,3,5.0
1,266,0,2,2,2,1,2,41401,3,1,48,1,1,0,0,1,3.0
2,307,0,7,1,2,2,2,41326,0,5,2,1,2,0,0,1,6.0
1,307,0,2,1,2,1,2,41326,0,1,2,1,3,0,0,1,5.0
1,49,0,7,1,1,1,3,41401,0,2,24,1,2,0,0,1,1.0
1,266,266,5,2,2,2,2,41401,7,2,1,1,1,0,0,2,2.0
1,307,141,0,1,3,2,1,41336,0,5,3,1,3,0,0,2,2.0
2,205,0,7,1,1,3,1,41326,0,1,12,1,1,0,0,3,0.0
1,266,0,4,2,2,1,2,41326,5,3,6,1,2,0,0,1,1.0
1,239,307,2,1,2,3,1,41326,0,1,3,1,2,0,0,3,2.0
1,307,0,0,1,2,2,1,41327,0,2,1,1,2,20,0,2,1.0
2,307,218,7,1,2,1,2,41326,0,2,2,1,2,0,0,1,3.0
2,307,0,5,1,2,2,1,41401,0,2,2,1,2,0,0,1,1.0
2,295,0,7,2,2,2,2,41401,0,6,5,1,2,0,0,2,2.0
1,49,0,2,1,1,1,1,41326,7,1,52,1,2,0,0,1,4.0
1,266,0,5,2,2,2,1,41401,7,3,5,1,2,0,0,1,5.0
1,292,299,0,2,1,2,2,41326,0,7,11,1,1,0,0,1,3.0
1,176,307,4,1,1,2,2,41401,7,1,9,1,2,0,0,1,2.0
2,307,0,0,1,2,2,2,41401,0,2,3,1,2,0,0,2,3.0
2,179,0,0,1,1,1,1,41326,0,1,84,1,1,0,0,1,5.0
1,307,103,4,1,2,1,2,41326,0,1,5,1,3,0,0,1,3.0
1,266,0,0,2,2,2,1,41401,0,1,2,1,1,0,0,1,2.0
1,307,0,0,1,2,3,2,41326,0,1,1,1,2,0,0,3,1.0
2,307,307,0,1,2,2,1,41326,0,2,2,1,2,0,0,1,7.0
1,307,0,2,1,2,2,1,41401,7,1,1,1,2,0,0,1,23.0
1,307,0,2,1,2,3,2,41326,0,1,2,1,2,0,0,3,1.0
2,265,0,0,2,2,2,2,41326,0,1,3,1,2,0,0,2,4.0
1,307,0,6,1,2,1,1,41326,7,2,2,1,1,0,0,1,4.0
1,292,0,5,2,2,2,2,41401,0,2,4,1,2,100,0,2,5.0
2,265,0,2,2,1,1,1,41401,5,1,1,1,2,0,0,1,1.0
1,266,0,7,2,2,2,1,41401,0,1,2,1,1,0,0,1,5.0
2,266,265,0,2,2,2,2,41326,0,7,1,1,1,0,0,2,4.0
1,283,0,0,2,2,2,1,41326,0,1,1,1,2,0,0,2,1.0
2,266,0,6,2,1,1,3,41326,7,1,30,1,2,2,0,1,1.0
2,266,0,3,2,2,1,2,41401,0,2,5,1,1,0,0,1,3.0
2,205,307,2,1,3,3,2,41332,6,1,60,2,1,100,0,1,3.0
1,307,0,0,1,2,1,1,41326,0,2,4,1,2,50,0,1,5.0
2,205,0,0,1,2,1,1,41401,0,1,48,1,1,0,0,1,0.0
1,141,307,0,1,1,2,1,41326,0,5,4,1,2,50,0,1,3.0
1,266,0,7,2,1,2,1,41326,0,2,10,1,2,5,0,1,3.0
1,266,0,7,2,1,1,2,41326,0,6,120,1,2,50,0,1,17.0
2,307,307,0,1,2,2,3,41327,0,1,1,1,2,0,0,2,5.0
1,20,0,2,1,2,1,2,41326,7,1,22,1,2,0,0,1,3.0
3,264,0,3,2,2,2,2,41332,7,1,2,1,2,0,0,2,5.0
2,307,307,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,1.0
1,266,0,4,2,2,2,1,41326,7,1,1,1,2,100,0,1,14.0
2,205,307,0,1,1,1,1,41401,0,5,48,1,1,0,0,1,3.0
1,307,0,7,1,2,2,3,41326,0,1,3,1,2,0,0,2,1.0
2,307,0,7,1,2,2,2,41326,0,1,3,1,2,0,0,1,1.0
1,307,0,2,1,2,2,2,41401,0,1,6,1,2,0,0,1,2.0
1,307,0,0,1,2,1,2,41401,0,1,4,1,2,0,0,2,1.0
2,265,0,6,2,3,3,2,41326,7,5,8,1,2,0,0,3,1.0
2,285,266,3,2,2,2,2,41326,7,1,3,1,2,50,0,2,5.0
1,266,0,4,2,2,2,3,41335,7,1,4,1,2,50,0,1,4.0
1,266,0,7,2,2,2,1,41326,0,6,2,1,2,0,0,1,7.0
2,265,0,7,2,2,2,2,41327,0,5,1,1,2,0,0,2,4.0
1,307,0,2,1,2,2,2,41326,0,1,12,1,2,0,1,1,1.0
2,307,195,7,1,1,1,1,41326,0,6,84,1,2,100,0,1,1.0
1,266,0,7,2,2,1,2,41326,0,4,3,1,2,0,0,1,5.0
1,292,252,5,2,2,2,1,41401,7,2,2,1,1,0,0,2,3.0
1,307,0,0,1,2,2,3,41326,0,2,1,1,2,0,0,1,1.0
1,152,0,2,1,1,1,2,41326,0,1,48,1,1,0,0,1,2.0
2,307,307,2,1,2,2,1,41326,0,1,1,1,2,0,0,1,3.0
1,307,0,0,1,2,2,1,41326,0,2,2,1,1,0,0,1,5.0
3,264,0,3,2,2,2,3,41326,7,1,2,1,1,0,0,2,8.0
1,266,0,7,2,2,2,1,41401,0,3,12,1,2,0,0,2,3.0
1,266,0,0,2,1,2,1,41326,0,3,8,1,2,0,0,1,3.0
2,307,307,0,1,1,1,2,41326,0,2,23,1,3,0,0,1,2.0
1,307,103,5,1,2,1,1,41401,0,2,2,1,2,0,0,1,1.0
1,307,0,5,1,2,2,2,41326,0,1,4,1,2,0,0,1,5.0
1,307,0,7,1,2,1,2,41326,0,2,3,1,2,0,0,1,3.0
2,265,0,7,2,2,2,1,41401,0,1,1,1,1,0,0,2,4.0
1,266,0,2,2,1,1,3,41326,6,1,12,2,3,0,0,1,8.0
1,307,0,7,1,3,3,1,41401,0,2,24,1,2,0,0,3,2.0
3,264,264,6,2,2,2,2,41326,7,2,18,1,3,50,0,1,5.0
1,173,0,7,1,2,1,2,41326,0,1,12,1,2,0,0,1,5.0
1,266,0,2,2,2,2,2,41332,0,1,3,1,1,0,0,2,9.0
1,266,0,0,2,2,2,2,41327,0,7,3,1,1,0,0,2,2.0
1,307,307,7,1,3,3,1,41326,0,2,12,1,2,0,0,3,4.0
1,266,0,3,2,3,3,3,41326,0,1,0,1,1,0,0,3,4.0
1,266,0,0,2,3,3,2,41326,0,7,12,1,2,0,0,3,5.0
1,266,0,2,2,2,2,2,41326,7,1,2,1,2,0,0,2,2.0
2,265,265,0,2,2,1,1,41401,0,7,2,2,2,0,0,1,9.0
2,307,307,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,5.0
1,307,0,0,1,3,3,2,41326,0,6,2,3,2,0,0,3,0.0
1,307,0,0,1,2,3,1,41401,0,5,3,1,2,0,0,1,6.0
1,306,266,7,2,2,2,1,41401,0,1,2,1,1,0,0,1,1.0
1,307,0,5,1,2,2,1,41401,0,1,2,1,2,0,0,1,2.0
2,307,0,4,1,2,2,1,41326,0,1,2,1,2,0,0,2,19.0
3,179,0,0,1,2,1,1,41326,0,3,13,1,1,0,0,1,4.0
2,307,141,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,0.0
1,266,0,2,2,2,2,3,41326,0,1,8,1,2,50,0,2,14.0
2,141,307,4,1,2,2,2,41326,5,2,2,1,2,0,0,1,8.0
1,179,0,0,1,3,1,2,41401,0,5,36,1,1,400,0,1,1.0
1,266,0,0,2,2,2,1,41336,0,2,2,1,2,0,0,1,3.0
2,307,213,7,1,1,3,1,41326,0,2,24,1,2,300,0,3,3.0
1,307,0,0,1,3,3,2,41326,0,1,5,1,2,0,0,1,2.0
1,307,0,0,1,2,1,2,41401,0,2,3,1,2,0,0,1,4.0
1,307,0,0,1,1,1,2,41326,0,5,24,1,2,80,0,1,3.0
1,266,0,5,2,2,2,2,41326,7,2,2,1,2,0,0,1,4.0
1,307,0,0,1,3,2,2,41326,0,2,3,1,2,0,0,1,2.0
1,266,0,2,2,2,2,3,41401,7,1,2,1,1,0,0,1,25.0
2,265,266,7,2,2,2,1,41326,0,1,2,2,1,0,0,2,3.0
1,266,0,7,2,2,2,2,41326,0,6,4,1,1,0,0,2,1.0
1,265,0,0,2,3,2,2,41401,0,1,1,1,1,0,0,2,2.0
1,307,0,2,1,2,1,3,41326,7,1,1,1,2,0,0,1,29.0
1,266,0,7,2,2,2,2,41326,0,2,1,1,1,0,0,2,4.0
1,307,0,0,1,1,1,1,41326,0,2,3,1,2,0,0,1,11.0
2,252,0,3,2,2,1,2,41326,5,2,24,1,2,0,0,1,3.0
1,266,0,0,2,2,3,2,41326,0,3,9,1,1,1,0,3,2.0
1,307,0,5,1,2,2,3,41401,7,1,2,1,2,0,0,3,1.0
1,307,0,7,1,3,1,1,41326,0,2,3,2,2,0,0,1,2.0
1,103,189,2,1,2,3,1,41326,0,1,4,1,2,0,0,3,3.0
2,265,0,0,2,2,2,2,41326,0,1,2,1,2,50,0,1,5.0
1,307,0,0,1,2,1,2,41326,0,7,5,1,2,0,0,1,6.0
1,306,0,7,2,1,1,2,41401,0,1,12,1,2,0,0,1,2.0
2,307,179,0,1,3,1,2,41401,0,2,36,1,1,0,0,1,4.0
1,266,0,6,2,3,3,2,41326,7,1,6,1,1,0,0,3,4.0
1,179,0,0,1,1,1,2,41326,0,2,24,1,1,0,0,1,1.0
1,307,0,2,1,2,1,2,41401,0,1,3,1,2,0,0,1,3.0
2,266,266,0,2,1,2,1,41326,0,3,9,1,2,30,0,1,4.0
3,285,0,7,2,2,2,1,41326,0,1,2,1,2,600,0,1,5.0
3,147,0,7,1,3,1,2,41326,0,5,48,1,1,299,0,1,2.0
1,307,307,7,1,2,1,1,41401,0,5,4,1,2,0,0,1,5.0
1,307,0,2,1,1,2,3,41326,0,1,1,1,2,20,0,2,1.0
1,75,307,0,1,2,2,2,41327,0,2,18,1,1,20,0,2,1.0
2,265,0,7,2,2,2,1,41335,0,5,3,1,1,0,0,2,2.0
2,307,0,3,1,1,1,1,41326,7,2,12,1,2,0,0,1,0.0
1,266,0,7,2,2,1,2,41326,0,1,4,1,2,0,0,1,3.0
1,103,0,2,1,2,1,1,41326,0,1,72,1,3,250,0,1,3.0
1,266,0,2,2,2,1,2,41326,7,1,36,1,1,0,0,1,2.0
1,307,0,0,1,2,2,2,41326,0,1,2,1,2,0,0,2,2.0
1,266,0,6,2,2,2,1,41326,0,1,1,1,2,0,0,2,2.0
2,307,307,2,1,2,2,1,41326,0,1,2,1,2,0,0,1,1.0
2,307,307,7,1,2,1,2,41326,0,2,2,1,2,0,0,1,5.0
1,307,0,2,1,2,3,1,41326,0,1,2,1,2,0,0,3,1.0
1,141,307,0,1,1,1,2,41326,0,7,36,1,2,150,0,1,4.0
1,266,0,7,2,2,1,1,41401,0,2,24,1,2,0,0,1,4.0
2,218,307,3,1,2,1,1,41326,7,2,2,1,2,0,0,1,5.0
2,265,285,6,2,2,2,3,41326,7,1,1,1,1,150,0,1,8.0
2,265,285,7,2,2,2,2,41326,0,5,9,1,2,0,0,1,2.0
1,266,0,6,2,2,2,2,41401,0,1,2,1,1,0,0,1,2.0
1,307,0,2,1,2,1,2,41326,7,1,6,1,2,0,0,1,2.0
1,266,0,4,2,2,2,3,41326,7,1,1,1,2,0,0,1,3.0
1,141,307,0,1,2,1,2,41326,0,3,5,1,2,0,0,1,1.0
1,299,0,2,2,2,2,3,41326,6,1,1,1,1,0,0,2,8.0
1,307,0,2,1,1,1,2,41326,0,1,7,1,1,0,0,1,1.0
1,265,0,7,2,2,2,1,41326,0,1,3,1,1,0,0,2,1.0
1,307,0,0,1,2,2,2,41327,0,2,4,1,2,0,0,1,1.0
1,307,0,0,1,2,2,2,41326,0,1,1,1,1,0,0,1,7.0
1,307,0,2,1,2,2,3,41330,5,1,1,1,2,0,0,2,5.0
